st_reg_id,registry,is_platform_subtrial,results_recruitment_status,pub_link,pmid,best_date,journal,best_registry_date,st_pub_reported,is_euctr_country_entry
NCT04409522,ClinicalTrials.gov,FALSE,UNKNOWN,NA,NA,NA,NA,NA,NA,FALSE
NCT04409834,ClinicalTrials.gov,FALSE,COMPLETED,https://pubmed.ncbi.nlm.nih.gov/36036760/,36036760,2022-08-29T00:00:00Z,Circulation,NA,NA,FALSE
NCT04410159,ClinicalTrials.gov,FALSE,COMPLETED,https://pubmed.ncbi.nlm.nih.gov/29633177/,29633177,2018-04-09T00:00:00Z,Infect Dis Ther,2020-07-21,NA,FALSE
NCT04410328,ClinicalTrials.gov,FALSE,COMPLETED,https://pubmed.ncbi.nlm.nih.gov/31282542/,31282542,2020-04-27T00:00:00Z,J Infect Dis,NA,NA,FALSE
NCT04410354,ClinicalTrials.gov,FALSE,TERMINATED,NA,NA,NA,NA,NA,NA,FALSE
NCT04410510,ClinicalTrials.gov,FALSE,UNKNOWN,https://pubmed.ncbi.nlm.nih.gov/36160152/,36160152,2022-09-08T00:00:00Z,Front Med (Lausanne),NA,NA,FALSE
NCT04410562,ClinicalTrials.gov,FALSE,COMPLETED,https://pubmed.ncbi.nlm.nih.gov/38098221/,38098221,2023-12-14T00:00:00Z,Acta Obstet Gynecol Scand,NA,NA,FALSE
NCT04411433,ClinicalTrials.gov,FALSE,UNKNOWN,NA,NA,NA,NA,NA,NA,FALSE
NCT04411446,ClinicalTrials.gov,FALSE,COMPLETED,https://pubmed.ncbi.nlm.nih.gov/32422305/,32422305,2020-05-15T00:00:00Z,Life Sci,NA,NA,FALSE
NCT04411628,ClinicalTrials.gov,FALSE,COMPLETED,https://pubmed.ncbi.nlm.nih.gov/35713300/,35713300,2022-06-17T00:00:00Z,Cochrane Database Syst Rev,2021-11-09,NA,FALSE
NCT04411667,ClinicalTrials.gov,FALSE,COMPLETED,NA,NA,NA,NA,2021-06-25,NA,FALSE
NCT04411680,ClinicalTrials.gov,FALSE,COMPLETED,https://pubmed.ncbi.nlm.nih.gov/36458916/,36458916,2023-07-22T00:00:00Z,Mil Med,2022-02-18,NA,FALSE
NCT04412018,ClinicalTrials.gov,FALSE,COMPLETED,https://pubmed.ncbi.nlm.nih.gov/34462732/,34462732,2021-08-26T00:00:00Z,iScience,NA,NA,FALSE
NCT04412057,ClinicalTrials.gov,FALSE,COMPLETED,https://pubmed.ncbi.nlm.nih.gov/34871182/,34871182,2022-02-01T00:00:00Z,J Clin Invest,2022-03-04,NA,FALSE
NCT04412291,ClinicalTrials.gov,FALSE,UNKNOWN,https://pubmed.ncbi.nlm.nih.gov/38157348/,38157348,2023-12-29T00:00:00Z,PLoS One,NA,NA,FALSE
NCT04412395,ClinicalTrials.gov,FALSE,UNKNOWN,NA,NA,NA,NA,NA,NA,FALSE
NCT04412668,ClinicalTrials.gov,FALSE,COMPLETED,NA,NA,NA,NA,NA,NA,FALSE
NCT04412772,ClinicalTrials.gov,FALSE,TERMINATED,NA,NA,NA,NA,NA,NA,FALSE
NCT04413838,ClinicalTrials.gov,FALSE,UNKNOWN,NA,NA,NA,NA,NA,NA,FALSE
NCT04414124,ClinicalTrials.gov,FALSE,COMPLETED,NA,NA,NA,NA,NA,NA,FALSE
NCT04414241,ClinicalTrials.gov,FALSE,COMPLETED,https://pubmed.ncbi.nlm.nih.gov/36849996/,36849996,2023-02-28T00:00:00Z,BMC Res Notes,NA,NA,FALSE
NCT04414618,ClinicalTrials.gov,FALSE,COMPLETED,NA,NA,NA,NA,2022-03-21,NA,FALSE
NCT04414631,ClinicalTrials.gov,FALSE,TERMINATED,https://pubmed.ncbi.nlm.nih.gov/37965347/,37965347,2023-10-27T00:00:00Z,Front Immunol,NA,NA,FALSE
NCT04415073,ClinicalTrials.gov,FALSE,TERMINATED,https://pubmed.ncbi.nlm.nih.gov/34473343/,34473343,2021-09-02T00:00:00Z,Cochrane Database Syst Rev,NA,NA,FALSE
NCT04415151,ClinicalTrials.gov,FALSE,TERMINATED,NA,NA,NA,NA,NA,NA,FALSE
NCT04416048,ClinicalTrials.gov,FALSE,TERMINATED,https://pubmed.ncbi.nlm.nih.gov/35244208/,35244208,2022-03-04T00:00:00Z,Cochrane Database Syst Rev,NA,NA,FALSE
NCT04416334,ClinicalTrials.gov,FALSE,COMPLETED,https://pubmed.ncbi.nlm.nih.gov/34488841/,34488841,2021-09-06T00:00:00Z,Trials,NA,NA,FALSE
NCT04416399,ClinicalTrials.gov,FALSE,TERMINATED,https://pubmed.ncbi.nlm.nih.gov/38746861/,38746861,2024-05-13T00:00:00Z,ERJ Open Res,NA,NA,FALSE
NCT04417257,ClinicalTrials.gov,FALSE,TERMINATED,NA,NA,NA,NA,NA,NA,FALSE
NCT04418128,ClinicalTrials.gov,FALSE,UNKNOWN,https://pubmed.ncbi.nlm.nih.gov/30301856/,30301856,2018-10-09T00:00:00Z,mBio,NA,NA,FALSE
NCT04419025,ClinicalTrials.gov,FALSE,COMPLETED,NA,NA,NA,NA,NA,NA,FALSE
NCT04419610,ClinicalTrials.gov,FALSE,COMPLETED,https://pubmed.ncbi.nlm.nih.gov/36437688/,36437688,2022-12-14T00:00:00Z,Br J Clin Pharmacol,NA,NA,FALSE
NCT04419623,ClinicalTrials.gov,FALSE,COMPLETED,NA,NA,NA,NA,NA,NA,FALSE
NCT04420247,ClinicalTrials.gov,FALSE,COMPLETED,https://pubmed.ncbi.nlm.nih.gov/33907251/,33907251,2021-04-27T00:00:00Z,Sci Rep,NA,NA,FALSE
NCT04420299,ClinicalTrials.gov,FALSE,TERMINATED,https://pubmed.ncbi.nlm.nih.gov/35244208/,35244208,2022-03-04T00:00:00Z,Cochrane Database Syst Rev,NA,NA,FALSE
NCT04420741,ClinicalTrials.gov,FALSE,COMPLETED,https://pubmed.ncbi.nlm.nih.gov/34813414/,34813414,2022-02-01T00:00:00Z,Am J Respir Crit Care Med,NA,NA,FALSE
NCT04421027,ClinicalTrials.gov,FALSE,COMPLETED,https://pubmed.ncbi.nlm.nih.gov/35695334/,35695334,2022-06-13T00:00:00Z,Cochrane Database Syst Rev,2022-03-24,NA,FALSE
NCT04421534,ClinicalTrials.gov,FALSE,UNKNOWN,NA,NA,NA,NA,NA,NA,FALSE
NCT04422509,ClinicalTrials.gov,FALSE,COMPLETED,NA,NA,NA,NA,NA,NA,FALSE
NCT04422561,ClinicalTrials.gov,FALSE,COMPLETED,NA,NA,NA,NA,2020-08-27,NA,FALSE
NCT04422678,ClinicalTrials.gov,FALSE,UNKNOWN,NA,NA,NA,NA,NA,NA,FALSE
NCT04423861,ClinicalTrials.gov,FALSE,UNKNOWN,NA,NA,NA,NA,NA,NA,FALSE
NCT04424056,ClinicalTrials.gov,FALSE,UNKNOWN,NA,NA,NA,NA,NA,NA,FALSE
NCT04424134,ClinicalTrials.gov,FALSE,UNKNOWN,NA,NA,NA,NA,NA,NA,FALSE
NCT04424901,ClinicalTrials.gov,FALSE,TERMINATED,NA,NA,NA,NA,NA,NA,FALSE
NCT04425252,ClinicalTrials.gov,FALSE,COMPLETED,NA,NA,NA,NA,2022-02-16,NA,FALSE
NCT04425460,ClinicalTrials.gov,FALSE,UNKNOWN,NA,NA,NA,NA,NA,NA,FALSE
NCT04425629,ClinicalTrials.gov,FALSE,TERMINATED,https://pubmed.ncbi.nlm.nih.gov/39384241/,39384241,2024-10-08T00:00:00Z,BMJ Open,NA,NA,FALSE
NCT04425707,ClinicalTrials.gov,FALSE,UNKNOWN,NA,NA,NA,NA,NA,NA,FALSE
NCT04425772,ClinicalTrials.gov,FALSE,UNKNOWN,NA,NA,NA,NA,NA,NA,FALSE
NCT04426695,ClinicalTrials.gov,FALSE,COMPLETED,https://pubmed.ncbi.nlm.nih.gov/37229174/,37229174,2023-04-19T00:00:00Z,Open Forum Infect Dis,NA,NA,FALSE
NCT04427501,ClinicalTrials.gov,FALSE,COMPLETED,https://pubmed.ncbi.nlm.nih.gov/39230829/,39230829,2024-09-04T00:00:00Z,Infect Dis Ther,2022-03-07,NA,FALSE
NCT04427865,ClinicalTrials.gov,FALSE,UNKNOWN,NA,NA,NA,NA,NA,NA,FALSE
NCT04428008,ClinicalTrials.gov,FALSE,COMPLETED,NA,NA,NA,NA,NA,NA,FALSE
NCT04428268,ClinicalTrials.gov,FALSE,WITHDRAWN,NA,NA,NA,NA,NA,NA,FALSE
NCT04429334,ClinicalTrials.gov,FALSE,COMPLETED,https://pubmed.ncbi.nlm.nih.gov/37350989/,37350989,2023-05-31T00:00:00Z,EClinicalMedicine,NA,NA,FALSE
NCT04429529,ClinicalTrials.gov,FALSE,COMPLETED,https://pubmed.ncbi.nlm.nih.gov/34473343/,34473343,2021-09-02T00:00:00Z,Cochrane Database Syst Rev,NA,NA,FALSE
NCT04429555,ClinicalTrials.gov,FALSE,COMPLETED,NA,NA,NA,NA,NA,NA,FALSE
NCT04429711,ClinicalTrials.gov,FALSE,UNKNOWN,NA,NA,NA,NA,NA,NA,FALSE
NCT04429867,ClinicalTrials.gov,FALSE,UNKNOWN,NA,NA,NA,NA,NA,NA,FALSE
NCT04431466,ClinicalTrials.gov,FALSE,TERMINATED,https://pubmed.ncbi.nlm.nih.gov/33723507/,33723507,2021-03-09T00:00:00Z,Toxicol Rep,NA,NA,FALSE
NCT04432298,ClinicalTrials.gov,FALSE,TERMINATED,NA,NA,NA,NA,NA,NA,FALSE
NCT04432324,ClinicalTrials.gov,FALSE,COMPLETED,NA,NA,NA,NA,2021-12-13,0,FALSE
NCT04432766,ClinicalTrials.gov,FALSE,WITHDRAWN,NA,NA,NA,NA,NA,NA,FALSE
NCT04432987,ClinicalTrials.gov,FALSE,UNKNOWN,NA,NA,NA,NA,NA,NA,FALSE
NCT04433078,ClinicalTrials.gov,FALSE,WITHDRAWN,NA,NA,NA,NA,NA,NA,FALSE
NCT04433988,ClinicalTrials.gov,FALSE,WITHDRAWN,NA,NA,NA,NA,NA,NA,FALSE
NCT04434248,ClinicalTrials.gov,FALSE,UNKNOWN,https://pubmed.ncbi.nlm.nih.gov/32770240/,32770240,2021-08-02T00:00:00Z,Clin Infect Dis,NA,NA,FALSE
NCT04435015,ClinicalTrials.gov,FALSE,WITHDRAWN,NA,NA,NA,NA,NA,NA,FALSE
NCT04435184,ClinicalTrials.gov,FALSE,COMPLETED,https://pubmed.ncbi.nlm.nih.gov/27959701/,27959701,2016-12-03T00:00:00Z,N Engl J Med,2021-11-09,NA,FALSE
NCT04435314,ClinicalTrials.gov,FALSE,WITHDRAWN,NA,NA,NA,NA,NA,NA,FALSE
NCT04435587,ClinicalTrials.gov,FALSE,UNKNOWN,NA,NA,NA,NA,NA,NA,FALSE
NCT04435717,ClinicalTrials.gov,FALSE,TERMINATED,NA,NA,NA,NA,NA,NA,FALSE
NCT04435795,ClinicalTrials.gov,FALSE,TERMINATED,https://pubmed.ncbi.nlm.nih.gov/34728476/,34728476,2021-11-02T00:00:00Z,BMJ,2022-04-29,NA,FALSE
NCT04436458,ClinicalTrials.gov,FALSE,WITHDRAWN,NA,NA,NA,NA,NA,NA,FALSE
NCT04437693,ClinicalTrials.gov,FALSE,UNKNOWN,NA,NA,NA,NA,NA,NA,FALSE
NCT04438837,ClinicalTrials.gov,FALSE,UNKNOWN,https://pubmed.ncbi.nlm.nih.gov/32091533/,32091533,2020-04-07T00:00:00Z,JAMA,NA,NA,FALSE
NCT04438850,ClinicalTrials.gov,FALSE,TERMINATED,NA,NA,NA,NA,NA,NA,FALSE
NCT04438980,ClinicalTrials.gov,FALSE,COMPLETED,https://pubmed.ncbi.nlm.nih.gov/33430891/,33430891,2021-01-11T00:00:00Z,Trials,NA,NA,FALSE
NCT04439006,ClinicalTrials.gov,FALSE,COMPLETED,NA,NA,NA,NA,NA,NA,FALSE
NCT04439071,ClinicalTrials.gov,FALSE,TERMINATED,NA,NA,NA,NA,NA,NA,FALSE
NCT04440007,ClinicalTrials.gov,FALSE,COMPLETED,NA,NA,NA,NA,NA,NA,FALSE
NCT04441385,ClinicalTrials.gov,FALSE,TERMINATED,NA,NA,NA,NA,NA,NA,FALSE
NCT04441398,ClinicalTrials.gov,FALSE,WITHDRAWN,NA,NA,NA,NA,NA,NA,FALSE
NCT04441424,ClinicalTrials.gov,FALSE,COMPLETED,https://pubmed.ncbi.nlm.nih.gov/37162745/,37162745,2023-05-10T00:00:00Z,Cochrane Database Syst Rev,NA,NA,FALSE
NCT04441918,ClinicalTrials.gov,FALSE,UNKNOWN,https://pubmed.ncbi.nlm.nih.gov/34473343/,34473343,2021-09-02T00:00:00Z,Cochrane Database Syst Rev,NA,NA,FALSE
NCT04443673,ClinicalTrials.gov,FALSE,TERMINATED,https://pubmed.ncbi.nlm.nih.gov/31986264/,31986264,2020-01-24T00:00:00Z,Lancet,NA,NA,FALSE
NCT04443725,ClinicalTrials.gov,FALSE,UNKNOWN,NA,NA,NA,NA,NA,NA,FALSE
NCT04443868,ClinicalTrials.gov,FALSE,WITHDRAWN,NA,NA,NA,NA,NA,NA,FALSE
NCT04443881,ClinicalTrials.gov,FALSE,COMPLETED,https://pubmed.ncbi.nlm.nih.gov/37027155/,37027155,2023-04-03T00:00:00Z,JAMA Netw Open,NA,NA,FALSE
NCT04444700,ClinicalTrials.gov,FALSE,COMPLETED,https://pubmed.ncbi.nlm.nih.gov/34268513/,34268513,2021-07-12T00:00:00Z,medRxiv,NA,NA,FALSE
NCT04445285,ClinicalTrials.gov,FALSE,RECRUITING,https://pubmed.ncbi.nlm.nih.gov/23979273/,23979273,2013-10-01T00:00:00Z,Ann Surg,NA,NA,FALSE
NCT04445311,ClinicalTrials.gov,FALSE,UNKNOWN,NA,NA,NA,NA,NA,NA,FALSE
NCT04445467,ClinicalTrials.gov,FALSE,UNKNOWN,https://pubmed.ncbi.nlm.nih.gov/34473343/,34473343,2021-09-02T00:00:00Z,Cochrane Database Syst Rev,NA,NA,FALSE
NCT04445623,ClinicalTrials.gov,FALSE,UNKNOWN,https://pubmed.ncbi.nlm.nih.gov/30477976/,30477976,2018-11-23T00:00:00Z,J Vasc Surg Venous Lymphat Disord,NA,NA,FALSE
NCT04445935,ClinicalTrials.gov,FALSE,UNKNOWN,https://pubmed.ncbi.nlm.nih.gov/35244208/,35244208,2022-03-04T00:00:00Z,Cochrane Database Syst Rev,NA,NA,FALSE
NCT04446065,ClinicalTrials.gov,FALSE,UNKNOWN,NA,NA,NA,NA,NA,NA,FALSE
NCT04446104,ClinicalTrials.gov,FALSE,COMPLETED,https://pubmed.ncbi.nlm.nih.gov/40845939/,40845939,2025-08-20T00:00:00Z,Int J Infect Dis,NA,NA,FALSE
NCT04446377,ClinicalTrials.gov,FALSE,COMPLETED,https://pubmed.ncbi.nlm.nih.gov/35598394/,35598394,2022-05-16T00:00:00Z,Virology,NA,NA,FALSE
NCT04446429,ClinicalTrials.gov,FALSE,COMPLETED,https://pubmed.ncbi.nlm.nih.gov/32237190/,32237190,2020-04-08T00:00:00Z,Dermatol Ther,2021-02-03,NA,FALSE
NCT04447235,ClinicalTrials.gov,FALSE,TERMINATED,NA,NA,NA,NA,NA,NA,FALSE
NCT04447469,ClinicalTrials.gov,FALSE,COMPLETED,NA,NA,NA,NA,NA,NA,FALSE
NCT04447534,ClinicalTrials.gov,FALSE,COMPLETED,https://pubmed.ncbi.nlm.nih.gov/33247380/,33247380,2020-11-27T00:00:00Z,Biol Trace Elem Res,NA,NA,FALSE
NCT04448119,ClinicalTrials.gov,FALSE,TERMINATED,NA,NA,NA,NA,NA,NA,FALSE
NCT04448756,ClinicalTrials.gov,FALSE,COMPLETED,https://pubmed.ncbi.nlm.nih.gov/37873555/,37873555,2023-10-23T00:00:00Z,Clin Transl Sci,2022-06-06,NA,FALSE
NCT04449380,ClinicalTrials.gov,FALSE,TERMINATED,https://pubmed.ncbi.nlm.nih.gov/33225960/,33225960,2020-11-23T00:00:00Z,Trials,NA,NA,FALSE
NCT04449588,ClinicalTrials.gov,FALSE,TERMINATED,https://pubmed.ncbi.nlm.nih.gov/15771587/,15771587,2005-01-01T00:00:00Z,Annu Rev Immunol,NA,NA,FALSE
NCT04449718,ClinicalTrials.gov,FALSE,COMPLETED,https://pubmed.ncbi.nlm.nih.gov/39208655/,39208655,2024-08-27T00:00:00Z,Clinics (Sao Paulo),NA,NA,FALSE
NCT04449965,ClinicalTrials.gov,FALSE,TERMINATED,NA,NA,NA,NA,NA,NA,FALSE
NCT04451174,ClinicalTrials.gov,FALSE,TERMINATED,https://pubmed.ncbi.nlm.nih.gov/33499887/,33499887,2021-01-26T00:00:00Z,Trials,NA,NA,FALSE
NCT04452318,ClinicalTrials.gov,FALSE,COMPLETED,https://pubmed.ncbi.nlm.nih.gov/37330602/,37330602,2023-06-17T00:00:00Z,Nat Commun,NA,NA,FALSE
NCT04452435,ClinicalTrials.gov,FALSE,COMPLETED,NA,NA,NA,NA,2021-04-30,NA,FALSE
NCT04452474,ClinicalTrials.gov,FALSE,WITHDRAWN,NA,NA,NA,NA,NA,NA,FALSE
NCT04452565,ClinicalTrials.gov,FALSE,UNKNOWN,NA,NA,NA,NA,NA,NA,FALSE
NCT04452669,ClinicalTrials.gov,FALSE,COMPLETED,NA,NA,NA,NA,NA,NA,FALSE
NCT04452799,ClinicalTrials.gov,FALSE,UNKNOWN,https://pubmed.ncbi.nlm.nih.gov/32531538/,32531538,2020-06-06T00:00:00Z,Med Hypotheses,NA,NA,FALSE
NCT04452812,ClinicalTrials.gov,FALSE,UNKNOWN,NA,NA,NA,NA,NA,NA,FALSE
NCT04453371,ClinicalTrials.gov,FALSE,WITHDRAWN,NA,NA,NA,NA,NA,NA,FALSE
NCT04453384,ClinicalTrials.gov,FALSE,COMPLETED,https://pubmed.ncbi.nlm.nih.gov/36700518/,36700518,2023-01-26T00:00:00Z,Cochrane Database Syst Rev,NA,NA,FALSE
NCT04454307,ClinicalTrials.gov,FALSE,UNKNOWN,NA,NA,NA,NA,NA,NA,FALSE
NCT04455243,ClinicalTrials.gov,FALSE,UNKNOWN,NA,NA,NA,NA,NA,NA,FALSE
NCT04455815,ClinicalTrials.gov,FALSE,TERMINATED,https://pubmed.ncbi.nlm.nih.gov/34412682/,34412682,2021-08-19T00:00:00Z,Trials,NA,NA,FALSE
NCT04455958,ClinicalTrials.gov,FALSE,WITHDRAWN,NA,NA,NA,NA,NA,NA,FALSE
NCT04456049,ClinicalTrials.gov,FALSE,TERMINATED,NA,NA,NA,NA,NA,NA,FALSE
NCT04456153,ClinicalTrials.gov,FALSE,COMPLETED,NA,NA,NA,NA,2021-12-14,NA,FALSE
NCT04457609,ClinicalTrials.gov,FALSE,UNKNOWN,NA,NA,NA,NA,NA,NA,FALSE
NCT04458298,ClinicalTrials.gov,FALSE,TERMINATED,NA,NA,NA,NA,NA,NA,FALSE
NCT04459247,ClinicalTrials.gov,FALSE,COMPLETED,https://pubmed.ncbi.nlm.nih.gov/34029377/,34029377,2021-05-24T00:00:00Z,Cochrane Database Syst Rev,NA,NA,FALSE
NCT04459325,ClinicalTrials.gov,FALSE,COMPLETED,NA,NA,NA,NA,NA,NA,FALSE
NCT04459702,ClinicalTrials.gov,FALSE,WITHDRAWN,NA,NA,NA,NA,NA,NA,FALSE
NCT04460183,ClinicalTrials.gov,FALSE,COMPLETED,NA,NA,NA,NA,2022-06-02,NA,FALSE
NCT04460443,ClinicalTrials.gov,FALSE,UNKNOWN,NA,NA,NA,NA,NA,NA,FALSE
NCT04460651,ClinicalTrials.gov,FALSE,COMPLETED,NA,NA,NA,NA,NA,NA,FALSE
NCT04461340,ClinicalTrials.gov,FALSE,UNKNOWN,https://pubmed.ncbi.nlm.nih.gov/31986264/,31986264,2020-01-24T00:00:00Z,Lancet,NA,NA,FALSE
NCT04463004,ClinicalTrials.gov,FALSE,COMPLETED,https://pubmed.ncbi.nlm.nih.gov/33754144/,33754144,2021-03-17T00:00:00Z,Lancet Rheumatol,2021-08-11,NA,FALSE
NCT04463264,ClinicalTrials.gov,FALSE,UNKNOWN,https://pubmed.ncbi.nlm.nih.gov/24971706/,24971706,2014-06-25T00:00:00Z,Virology,NA,NA,FALSE
NCT04463420,ClinicalTrials.gov,FALSE,UNKNOWN,NA,NA,NA,NA,NA,NA,FALSE
NCT04463602,ClinicalTrials.gov,FALSE,COMPLETED,NA,NA,NA,NA,NA,NA,FALSE
NCT04464408,ClinicalTrials.gov,FALSE,COMPLETED,https://pubmed.ncbi.nlm.nih.gov/33853806/,33853806,2021-04-14T00:00:00Z,BMJ Open,NA,NA,FALSE
NCT04465695,ClinicalTrials.gov,FALSE,UNKNOWN,https://pubmed.ncbi.nlm.nih.gov/32401715/,32401715,2020-05-10T00:00:00Z,Lancet,NA,NA,FALSE
NCT04466241,ClinicalTrials.gov,FALSE,COMPLETED,https://pubmed.ncbi.nlm.nih.gov/39443527/,39443527,2024-10-23T00:00:00Z,Sci Rep,NA,NA,FALSE
NCT04466280,ClinicalTrials.gov,FALSE,WITHDRAWN,NA,NA,NA,NA,NA,NA,FALSE
NCT04466540,ClinicalTrials.gov,FALSE,COMPLETED,https://pubmed.ncbi.nlm.nih.gov/35378952/,35378952,2022-03-31T00:00:00Z,Lancet Reg Health Am,NA,NA,FALSE
NCT04466657,ClinicalTrials.gov,FALSE,WITHDRAWN,https://pubmed.ncbi.nlm.nih.gov/32325252/,32325252,2020-04-20T00:00:00Z,Clin Immunol,NA,NA,FALSE
NCT04466670,ClinicalTrials.gov,FALSE,UNKNOWN,https://pubmed.ncbi.nlm.nih.gov/15842354/,15842354,2005-04-01T00:00:00Z,J Thromb Haemost,NA,NA,FALSE
NCT04467086,ClinicalTrials.gov,FALSE,COMPLETED,https://pubmed.ncbi.nlm.nih.gov/11430542/,11430542,2001-05-01T00:00:00Z,Intensive Care Med,NA,NA,FALSE
NCT04467840,ClinicalTrials.gov,FALSE,COMPLETED,NA,NA,NA,NA,NA,NA,FALSE
NCT04467918,ClinicalTrials.gov,FALSE,UNKNOWN,https://pubmed.ncbi.nlm.nih.gov/34619044/,34619044,2021-10-07T00:00:00Z,Cannabis Cannabinoid Res,NA,NA,FALSE
NCT04468087,ClinicalTrials.gov,FALSE,COMPLETED,https://pubmed.ncbi.nlm.nih.gov/36908503/,36908503,2023-03-08T00:00:00Z,Lancet Reg Health Am,NA,NA,FALSE
NCT04468646,ClinicalTrials.gov,FALSE,UNKNOWN,NA,NA,NA,NA,NA,NA,FALSE
NCT04469114,ClinicalTrials.gov,FALSE,COMPLETED,https://pubmed.ncbi.nlm.nih.gov/39504090/,39504090,2024-11-04T00:00:00Z,Einstein (Sao Paulo),NA,NA,FALSE
NCT04469491,ClinicalTrials.gov,FALSE,ACTIVE_NOT_RECRUITING,NA,NA,NA,NA,NA,NA,FALSE
NCT04469621,ClinicalTrials.gov,FALSE,COMPLETED,https://pubmed.ncbi.nlm.nih.gov/38419035/,38419035,2024-02-28T00:00:00Z,Respir Res,NA,NA,FALSE
NCT04470297,ClinicalTrials.gov,FALSE,UNKNOWN,NA,NA,NA,NA,NA,NA,FALSE
NCT04470531,ClinicalTrials.gov,FALSE,UNKNOWN,NA,NA,NA,NA,NA,NA,FALSE
NCT04470544,ClinicalTrials.gov,FALSE,COMPLETED,NA,NA,NA,NA,NA,NA,FALSE
NCT04470622,ClinicalTrials.gov,FALSE,TERMINATED,NA,NA,NA,NA,NA,NA,FALSE
NCT04471662,ClinicalTrials.gov,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE
NCT04472494,ClinicalTrials.gov,FALSE,TERMINATED,NA,NA,NA,NA,NA,NA,FALSE
NCT04472585,ClinicalTrials.gov,FALSE,UNKNOWN,https://pubmed.ncbi.nlm.nih.gov/32293834/,32293834,2020-04-21T00:00:00Z,Turk J Med Sci,NA,NA,FALSE
NCT04472611,ClinicalTrials.gov,FALSE,COMPLETED,https://pubmed.ncbi.nlm.nih.gov/36828654/,36828654,2023-02-24T00:00:00Z,BMJ Open,NA,NA,FALSE
NCT04472728,ClinicalTrials.gov,FALSE,TERMINATED,https://pubmed.ncbi.nlm.nih.gov/38545090/,38545090,2024-01-03T00:00:00Z,EClinicalMedicine,NA,NA,FALSE
NCT04473053,ClinicalTrials.gov,FALSE,COMPLETED,https://pubmed.ncbi.nlm.nih.gov/33488592/,33488592,2021-01-08T00:00:00Z,Front Immunol,NA,NA,FALSE
NCT04473261,ClinicalTrials.gov,FALSE,UNKNOWN,https://pubmed.ncbi.nlm.nih.gov/35045888/,35045888,2022-01-19T00:00:00Z,Trials,NA,NA,FALSE
NCT04474483,ClinicalTrials.gov,FALSE,TERMINATED,https://pubmed.ncbi.nlm.nih.gov/31210428/,31210428,2019-06-15T00:00:00Z,Cell J,NA,NA,FALSE
NCT04475107,ClinicalTrials.gov,FALSE,COMPLETED,NA,NA,NA,NA,NA,NA,FALSE
NCT04475120,ClinicalTrials.gov,FALSE,COMPLETED,NA,NA,NA,NA,NA,NA,FALSE
NCT04475588,ClinicalTrials.gov,FALSE,COMPLETED,NA,NA,NA,NA,2021-05-20,NA,FALSE
NCT04475601,ClinicalTrials.gov,FALSE,TERMINATED,https://pubmed.ncbi.nlm.nih.gov/33726804/,33726804,2021-03-16T00:00:00Z,Trials,NA,NA,FALSE
NCT04475991,ClinicalTrials.gov,FALSE,TERMINATED,NA,NA,NA,NA,NA,NA,FALSE
NCT04476680,ClinicalTrials.gov,FALSE,UNKNOWN,NA,NA,NA,NA,NA,NA,FALSE
NCT04476745,ClinicalTrials.gov,FALSE,COMPLETED,NA,NA,NA,NA,NA,NA,FALSE
NCT04476953,ClinicalTrials.gov,FALSE,ACTIVE_NOT_RECRUITING,NA,NA,NA,NA,NA,NA,FALSE
NCT04477083,ClinicalTrials.gov,FALSE,UNKNOWN,NA,NA,NA,NA,NA,NA,FALSE
NCT04477993,ClinicalTrials.gov,FALSE,TERMINATED,NA,NA,NA,NA,NA,NA,FALSE
NCT04478019,ClinicalTrials.gov,FALSE,COMPLETED,NA,NA,NA,NA,NA,NA,FALSE
NCT04478071,ClinicalTrials.gov,FALSE,COMPLETED,NA,NA,NA,NA,NA,NA,FALSE
NCT04479202,ClinicalTrials.gov,FALSE,COMPLETED,https://pubmed.ncbi.nlm.nih.gov/32312790/,32312790,2020-04-20T00:00:00Z,Gut,NA,NA,FALSE
NCT04479358,ClinicalTrials.gov,FALSE,TERMINATED,https://pubmed.ncbi.nlm.nih.gov/32488861/,32488861,2020-07-04T00:00:00Z,Clin Pharmacol Ther,NA,NA,FALSE
NCT04479631,ClinicalTrials.gov,FALSE,COMPLETED,https://pubmed.ncbi.nlm.nih.gov/36147329/,36147329,2022-09-06T00:00:00Z,Front Pharmacol,NA,NA,FALSE
NCT04479644,ClinicalTrials.gov,FALSE,COMPLETED,https://pubmed.ncbi.nlm.nih.gov/36147329/,36147329,2022-09-06T00:00:00Z,Front Pharmacol,NA,NA,FALSE
NCT04480138,ClinicalTrials.gov,FALSE,TERMINATED,NA,NA,NA,NA,NA,NA,FALSE
NCT04480333,ClinicalTrials.gov,FALSE,UNKNOWN,NA,NA,NA,NA,NA,NA,FALSE
NCT04480424,ClinicalTrials.gov,FALSE,COMPLETED,NA,NA,NA,NA,NA,NA,FALSE
NCT04480593,ClinicalTrials.gov,FALSE,COMPLETED,https://pubmed.ncbi.nlm.nih.gov/23690844/,23690844,2013-04-16T00:00:00Z,Evid Based Complement Alternat Med,NA,NA,FALSE
NCT04481685,ClinicalTrials.gov,FALSE,COMPLETED,NA,NA,NA,NA,NA,NA,FALSE
NCT04482595,ClinicalTrials.gov,FALSE,ACTIVE_NOT_RECRUITING,NA,NA,NA,NA,NA,NA,FALSE
